gw,mesh,mode,sensorSF,meshSF,total_sent,total_rcv,total_drop,der_pct,total_rcv_started,total_rcv_correct,total_collision,radio_der_pct,collision_pct
2,5,MAX,7,9,8979,8979,0,100.0,17958,8979,0,50.0,0.0
2,5,MAX,8,10,5025,2028,0,40.35820895522388,10050,2028,6993,20.17910447761194,69.5820895522388
2,5,MAX,8,11,3350,1352,0,40.35820895522388,6700,1352,4662,20.17910447761194,69.5820895522388
2,5,MAX,8,12,1675,676,0,40.35820895522388,3350,676,2331,20.17910447761194,69.5820895522388
2,5,MAX,8,7,5025,2028,0,40.35820895522388,10050,2028,6993,20.17910447761194,69.5820895522388
2,5,MAX,8,8,5025,2028,0,40.35820895522388,10050,2028,6993,20.17910447761194,69.5820895522388
2,5,MAX,8,9,3350,1352,0,40.35820895522388,6700,1352,4662,20.17910447761194,69.5820895522388
2,5,MAX,9,10,1906,1340,0,70.30430220356769,3812,1340,1792,35.15215110178384,47.00944386149003
2,5,MAX,9,11,1906,1340,0,70.30430220356769,3812,1340,1792,35.15215110178384,47.00944386149003
2,5,MAX,9,12,1906,1340,0,70.30430220356769,3812,1340,1792,35.15215110178384,47.00944386149003
2,5,MAX,9,7,1906,1340,0,70.30430220356769,3812,1340,1792,35.15215110178384,47.00944386149003
2,5,MAX,9,8,953,670,0,70.30430220356769,1906,670,896,35.15215110178384,47.00944386149003
2,5,MAX,9,9,1906,1340,0,70.30430220356769,3812,1340,1792,35.15215110178384,47.00944386149003
2,5,MIN,10,10,1446,2040,0,141.07883817427387,2892,2040,852,70.53941908713693,29.460580912863072
2,5,MIN,10,11,1446,2040,0,141.07883817427387,2892,2040,852,70.53941908713693,29.460580912863072
2,5,MIN,10,12,482,680,0,141.07883817427387,964,680,284,70.53941908713693,29.460580912863072
2,5,MIN,10,7,1446,2040,0,141.07883817427387,2892,2040,852,70.53941908713693,29.460580912863072
2,5,MIN,10,8,964,1360,0,141.07883817427387,1928,1360,568,70.53941908713693,29.460580912863072
2,5,MIN,10,9,964,1360,0,141.07883817427387,1928,1360,568,70.53941908713693,29.460580912863072
2,5,MIN,11,10,488,976,0,200.0,976,976,0,100.0,0.0
2,5,MIN,11,11,488,976,0,200.0,976,976,0,100.0,0.0
2,5,MIN,11,12,488,976,0,200.0,976,976,0,100.0,0.0
2,5,MIN,11,7,488,976,0,200.0,976,976,0,100.0,0.0
2,5,MIN,11,8,451,976,0,216.4079822616408,976,976,0,100.0,0.0
2,5,MIN,11,9,425,976,0,229.6470588235294,976,976,0,100.0,0.0
2,5,MIN,12,10,280,560,0,200.0,560,560,0,100.0,0.0
2,5,MIN,12,11,140,280,0,200.0,280,280,0,100.0,0.0
2,5,MIN,12,12,280,560,0,200.0,560,560,0,100.0,0.0
2,5,MIN,12,7,280,560,0,200.0,560,560,0,100.0,0.0
2,5,MIN,12,8,140,280,0,200.0,280,280,0,100.0,0.0
2,5,MIN,12,9,280,560,0,200.0,560,560,0,100.0,0.0
2,5,MIN,7,10,8979,17958,0,200.0,17958,17958,0,100.0,0.0
2,5,MIN,7,11,8979,17958,0,200.0,17958,17958,0,100.0,0.0
2,5,MIN,7,12,8979,17958,0,200.0,17958,17958,0,100.0,0.0
2,5,MIN,7,7,8979,17958,0,200.0,17958,17958,0,100.0,0.0
2,5,MIN,7,8,8979,17958,0,200.0,17958,17958,0,100.0,0.0
2,5,MIN,7,9,8979,17958,0,200.0,17958,17958,0,100.0,0.0
2,5,MIN,8,10,5025,2040,0,40.59701492537313,10050,2040,8010,20.298507462686565,79.70149253731343
2,5,MIN,8,11,5025,2040,0,40.59701492537313,10050,2040,8010,20.298507462686565,79.70149253731343
2,5,MIN,8,12,5025,2040,0,40.59701492537313,10050,2040,8010,20.298507462686565,79.70149253731343
2,5,MIN,8,7,5025,2040,0,40.59701492537313,10050,2040,8010,20.298507462686565,79.70149253731343
2,5,MIN,8,8,5025,2040,0,40.59701492537313,10050,2040,8010,20.298507462686565,79.70149253731343
2,5,MIN,8,9,4943,2040,0,41.270483512037224,10050,2040,8010,20.298507462686565,79.70149253731343
2,5,MIN,9,10,2859,2031,0,71.03882476390346,5718,2031,3687,35.51941238195173,64.48058761804828
2,5,MIN,9,11,1906,1354,0,71.03882476390346,3812,1354,2458,35.51941238195173,64.48058761804828
2,5,MIN,9,12,2859,2031,0,71.03882476390346,5718,2031,3687,35.51941238195173,64.48058761804828
2,5,MIN,9,7,1906,1354,0,71.03882476390346,3812,1354,2458,35.51941238195173,64.48058761804828
2,5,MIN,9,8,2859,2031,0,71.03882476390346,5718,2031,3687,35.51941238195173,64.48058761804828
2,5,MIN,9,9,2859,2031,0,71.03882476390346,5718,2031,3687,35.51941238195173,64.48058761804828
2,6,MAX,10,10,964,964,0,100.0,1928,964,284,50.0,14.730290456431536
2,6,MAX,10,11,964,964,0,100.0,1928,964,284,50.0,14.730290456431536
2,6,MAX,10,12,1446,1446,0,100.0,2892,1446,426,50.0,14.730290456431536
2,6,MAX,10,7,964,964,0,100.0,1928,964,284,50.0,14.730290456431536
2,6,MAX,10,8,964,964,0,100.0,1928,964,284,50.0,14.730290456431536
2,6,MAX,10,9,482,482,0,100.0,964,482,142,50.0,14.730290456431536
2,6,MAX,11,10,488,488,0,100.0,976,488,0,50.0,0.0
2,6,MAX,11,11,244,244,0,100.0,488,244,0,50.0,0.0
2,6,MAX,11,12,488,488,0,100.0,976,488,0,50.0,0.0
2,6,MAX,11,7,488,488,0,100.0,976,488,0,50.0,0.0
2,6,MAX,11,8,244,244,0,100.0,488,244,0,50.0,0.0
2,6,MAX,11,9,244,244,0,100.0,488,244,0,50.0,0.0
2,6,MAX,12,10,140,140,0,100.0,280,140,0,50.0,0.0
2,6,MAX,12,11,140,140,0,100.0,280,140,0,50.0,0.0
2,6,MAX,12,12,140,140,0,100.0,280,140,0,50.0,0.0
2,6,MAX,12,7,140,140,0,100.0,280,140,0,50.0,0.0
2,6,MAX,12,8,140,140,0,100.0,280,140,0,50.0,0.0
2,6,MAX,12,9,140,140,0,100.0,280,140,0,50.0,0.0
2,6,MAX,7,10,8979,8979,0,100.0,17958,8979,0,50.0,0.0
2,6,MAX,7,11,8979,8979,0,100.0,17958,8979,0,50.0,0.0
2,6,MAX,7,12,8979,8979,0,100.0,17958,8979,0,50.0,0.0
2,6,MAX,7,7,8979,8979,0,100.0,17958,8979,0,50.0,0.0
2,6,MAX,7,8,8979,8979,0,100.0,17958,8979,0,50.0,0.0
2,6,MAX,7,9,8979,8979,0,100.0,17958,8979,0,50.0,0.0
2,6,MAX,8,10,5025,2028,0,40.35820895522388,10050,2028,6993,20.17910447761194,69.5820895522388
2,6,MAX,8,11,5025,2028,0,40.35820895522388,10050,2028,6993,20.17910447761194,69.5820895522388
2,6,MAX,8,12,5025,2028,0,40.35820895522388,10050,2028,6993,20.17910447761194,69.5820895522388
2,6,MAX,8,7,5025,2028,0,40.35820895522388,10050,2028,6993,20.17910447761194,69.5820895522388
2,6,MAX,8,8,5025,2028,0,40.35820895522388,10050,2028,6993,20.17910447761194,69.5820895522388
2,6,MAX,8,9,5025,2028,0,40.35820895522388,10050,2028,6993,20.17910447761194,69.5820895522388
2,6,MAX,9,10,2859,2010,0,70.30430220356769,5718,2010,2688,35.15215110178384,47.00944386149003
2,6,MAX,9,11,953,670,0,70.30430220356769,1906,670,896,35.15215110178384,47.00944386149003
2,6,MAX,9,12,1906,1340,0,70.30430220356769,3812,1340,1792,35.15215110178384,47.00944386149003
2,6,MAX,9,7,953,670,0,70.30430220356769,1906,670,896,35.15215110178384,47.00944386149003
2,6,MAX,9,8,1906,1340,0,70.30430220356769,3812,1340,1792,35.15215110178384,47.00944386149003
2,6,MAX,9,9,2859,2010,0,70.30430220356769,5718,2010,2688,35.15215110178384,47.00944386149003
2,6,MIN,10,10,964,1360,0,141.07883817427387,1928,1360,568,70.53941908713693,29.460580912863072
2,6,MIN,10,11,1446,2040,0,141.07883817427387,2892,2040,852,70.53941908713693,29.460580912863072
2,6,MIN,10,12,1446,2040,0,141.07883817427387,2892,2040,852,70.53941908713693,29.460580912863072
2,6,MIN,10,7,1446,2040,0,141.07883817427387,2892,2040,852,70.53941908713693,29.460580912863072
2,6,MIN,10,8,1446,2040,0,141.07883817427387,2892,2040,852,70.53941908713693,29.460580912863072
2,6,MIN,10,9,964,1360,0,141.07883817427387,1928,1360,568,70.53941908713693,29.460580912863072
2,6,MIN,11,10,244,488,0,200.0,488,488,0,100.0,0.0
2,6,MIN,11,11,488,976,0,200.0,976,976,0,100.0,0.0
2,6,MIN,11,12,732,1464,0,200.0,1464,1464,0,100.0,0.0
2,6,MIN,11,7,244,488,0,200.0,488,488,0,100.0,0.0
2,6,MIN,11,8,488,976,0,200.0,976,976,0,100.0,0.0
2,6,MIN,11,9,244,488,0,200.0,488,488,0,100.0,0.0
2,6,MIN,12,10,140,280,0,200.0,280,280,0,100.0,0.0
2,6,MIN,12,11,413,840,0,203.38983050847457,840,840,0,100.0,0.0
2,6,MIN,12,12,140,280,0,200.0,280,280,0,100.0,0.0
2,6,MIN,12,7,420,840,0,200.0,840,840,0,100.0,0.0
2,6,MIN,12,8,140,280,0,200.0,280,280,0,100.0,0.0
2,6,MIN,12,9,273,560,0,205.1282051282051,560,560,0,100.0,0.0
2,6,MIN,7,10,8979,17958,0,200.0,17958,17958,0,100.0,0.0
2,6,MIN,7,11,8979,17958,0,200.0,17958,17958,0,100.0,0.0
2,6,MIN,7,12,8979,17958,0,200.0,17958,17958,0,100.0,0.0
2,6,MIN,7,7,8979,17958,0,200.0,17958,17958,0,100.0,0.0
2,6,MIN,7,8,8979,17958,0,200.0,17958,17958,0,100.0,0.0
2,6,MIN,7,9,8979,17958,0,200.0,17958,17958,0,100.0,0.0
2,6,MIN,8,10,5025,2040,0,40.59701492537313,10050,2040,8010,20.298507462686565,79.70149253731343
2,6,MIN,8,11,3350,1360,0,40.59701492537313,6700,1360,5340,20.298507462686565,79.70149253731343
2,6,MIN,8,12,1675,680,0,40.59701492537313,3350,680,2670,20.298507462686565,79.70149253731343
2,6,MIN,8,7,5025,2040,0,40.59701492537313,10050,2040,8010,20.298507462686565,79.70149253731343
2,6,MIN,8,8,5025,2040,0,40.59701492537313,10050,2040,8010,20.298507462686565,79.70149253731343
2,6,MIN,8,9,5025,2040,0,40.59701492537313,10050,2040,8010,20.298507462686565,79.70149253731343
2,6,MIN,9,10,953,677,0,71.03882476390346,1906,677,1229,35.51941238195173,64.48058761804828
2,6,MIN,9,11,953,677,0,71.03882476390346,1906,677,1229,35.51941238195173,64.48058761804828
2,6,MIN,9,12,953,677,0,71.03882476390346,1906,677,1229,35.51941238195173,64.48058761804828
2,6,MIN,9,7,953,677,0,71.03882476390346,1906,677,1229,35.51941238195173,64.48058761804828
2,6,MIN,9,8,953,677,0,71.03882476390346,1906,677,1229,35.51941238195173,64.48058761804828
2,6,MIN,9,9,2859,2031,0,71.03882476390346,5718,2031,3687,35.51941238195173,64.48058761804828
2,7,MAX,10,10,964,964,0,100.0,1928,964,284,50.0,14.730290456431536
2,7,MAX,10,11,964,964,0,100.0,1928,964,284,50.0,14.730290456431536
2,7,MAX,10,12,482,482,0,100.0,964,482,142,50.0,14.730290456431536
2,7,MAX,10,7,482,482,0,100.0,964,482,142,50.0,14.730290456431536
2,7,MAX,10,8,964,964,0,100.0,1928,964,284,50.0,14.730290456431536
2,7,MAX,10,9,1446,1446,0,100.0,2892,1446,426,50.0,14.730290456431536
2,7,MAX,11,10,488,488,0,100.0,976,488,0,50.0,0.0
2,7,MAX,11,11,488,488,0,100.0,976,488,0,50.0,0.0
2,7,MAX,11,12,488,488,0,100.0,976,488,0,50.0,0.0
2,7,MAX,11,7,488,488,0,100.0,976,488,0,50.0,0.0
2,7,MAX,11,8,488,488,0,100.0,976,488,0,50.0,0.0
2,7,MAX,11,9,244,244,0,100.0,488,244,0,50.0,0.0
2,7,MAX,12,10,140,140,0,100.0,280,140,0,50.0,0.0
2,7,MAX,12,11,280,280,0,100.0,560,280,0,50.0,0.0
2,7,MAX,12,12,140,140,0,100.0,280,140,0,50.0,0.0
2,7,MAX,12,7,140,140,0,100.0,280,140,0,50.0,0.0
2,7,MAX,12,8,280,280,0,100.0,560,280,0,50.0,0.0
2,7,MAX,12,9,280,280,0,100.0,560,280,0,50.0,0.0
2,7,MAX,7,10,8979,8979,0,100.0,17958,8979,0,50.0,0.0
2,7,MAX,7,11,8979,8979,0,100.0,17958,8979,0,50.0,0.0
2,7,MAX,7,12,8979,8979,0,100.0,17958,8979,0,50.0,0.0
2,7,MAX,7,7,8979,8979,0,100.0,17958,8979,0,50.0,0.0
2,7,MAX,7,8,8979,8979,0,100.0,17958,8979,0,50.0,0.0
2,7,MAX,7,9,8979,8979,0,100.0,17958,8979,0,50.0,0.0
2,7,MAX,8,10,5025,2028,0,40.35820895522388,10050,2028,6993,20.17910447761194,69.5820895522388
2,7,MAX,8,11,5025,2028,0,40.35820895522388,10050,2028,6993,20.17910447761194,69.5820895522388
2,7,MAX,8,12,5025,2028,0,40.35820895522388,10050,2028,6993,20.17910447761194,69.5820895522388
2,7,MAX,8,7,5025,2028,0,40.35820895522388,10050,2028,6993,20.17910447761194,69.5820895522388
2,7,MAX,8,8,5025,2028,0,40.35820895522388,10050,2028,6993,20.17910447761194,69.5820895522388
2,7,MAX,8,9,5025,2028,0,40.35820895522388,10050,2028,6993,20.17910447761194,69.5820895522388
2,7,MAX,9,10,2859,2010,0,70.30430220356769,5718,2010,2688,35.15215110178384,47.00944386149003
2,7,MAX,9,11,2859,2010,0,70.30430220356769,5718,2010,2688,35.15215110178384,47.00944386149003
2,7,MAX,9,12,2859,2010,0,70.30430220356769,5718,2010,2688,35.15215110178384,47.00944386149003
2,7,MAX,9,7,1906,1340,0,70.30430220356769,3812,1340,1792,35.15215110178384,47.00944386149003
2,7,MAX,9,8,1906,1340,0,70.30430220356769,3812,1340,1792,35.15215110178384,47.00944386149003
2,7,MAX,9,9,1906,1340,0,70.30430220356769,3812,1340,1792,35.15215110178384,47.00944386149003
2,7,MIN,10,10,482,680,0,141.07883817427387,964,680,284,70.53941908713693,29.460580912863072
2,7,MIN,10,11,1446,2040,0,141.07883817427387,2892,2040,852,70.53941908713693,29.460580912863072
2,7,MIN,10,12,1446,2040,0,141.07883817427387,2892,2040,852,70.53941908713693,29.460580912863072
2,7,MIN,10,7,1446,2040,0,141.07883817427387,2892,2040,852,70.53941908713693,29.460580912863072
2,7,MIN,10,8,1446,2040,0,141.07883817427387,2892,2040,852,70.53941908713693,29.460580912863072
2,7,MIN,10,9,1446,2040,0,141.07883817427387,2892,2040,852,70.53941908713693,29.460580912863072
2,7,MIN,11,10,732,1220,0,166.66666666666669,1464,1464,0,100.0,0.0
2,7,MIN,11,11,732,1464,0,200.0,1464,1464,0,100.0,0.0
2,7,MIN,11,12,488,976,0,200.0,976,976,0,100.0,0.0
2,7,MIN,11,7,732,1464,0,200.0,1464,1464,0,100.0,0.0
2,7,MIN,11,8,488,976,0,200.0,976,976,0,100.0,0.0
2,7,MIN,11,9,488,976,0,200.0,976,976,0,100.0,0.0
2,7,MIN,12,10,420,840,0,200.0,840,840,0,100.0,0.0
2,7,MIN,12,11,140,280,0,200.0,280,280,0,100.0,0.0
2,7,MIN,12,12,280,560,0,200.0,560,560,0,100.0,0.0
2,7,MIN,12,7,140,280,0,200.0,280,280,0,100.0,0.0
2,7,MIN,12,8,420,840,0,200.0,840,840,0,100.0,0.0
2,7,MIN,12,9,140,280,0,200.0,280,280,0,100.0,0.0
2,7,MIN,7,10,8979,8979,0,100.0,17958,8979,0,50.0,0.0
2,7,MIN,7,11,8979,8979,0,100.0,17958,8979,0,50.0,0.0
2,7,MIN,7,12,8979,8979,0,100.0,17958,8979,0,50.0,0.0
2,7,MIN,7,7,8979,8979,0,100.0,17958,8979,0,50.0,0.0
2,7,MIN,7,8,8979,8979,0,100.0,17958,8979,0,50.0,0.0
2,7,MIN,7,9,8979,8979,0,100.0,17958,8979,0,50.0,0.0
2,7,MIN,8,10,5025,2040,0,40.59701492537313,10050,2040,8010,20.298507462686565,79.70149253731343
2,7,MIN,8,11,5025,2040,0,40.59701492537313,10050,2040,8010,20.298507462686565,79.70149253731343
2,7,MIN,8,12,5025,2040,0,40.59701492537313,10050,2040,8010,20.298507462686565,79.70149253731343
2,7,MIN,8,7,5025,2040,0,40.59701492537313,10050,2040,8010,20.298507462686565,79.70149253731343
2,7,MIN,8,8,5025,2040,0,40.59701492537313,10050,2040,8010,20.298507462686565,79.70149253731343
2,7,MIN,8,9,5025,2040,0,40.59701492537313,10050,2040,8010,20.298507462686565,79.70149253731343
2,7,MIN,9,10,2813,2031,0,72.20049768929968,5718,2031,3687,35.51941238195173,64.48058761804828
2,7,MIN,9,11,2859,2031,0,71.03882476390346,5718,2031,3687,35.51941238195173,64.48058761804828
2,7,MIN,9,12,2859,2031,0,71.03882476390346,5718,2031,3687,35.51941238195173,64.48058761804828
2,7,MIN,9,7,2859,2031,0,71.03882476390346,5718,2031,3687,35.51941238195173,64.48058761804828
2,7,MIN,9,8,2859,2031,0,71.03882476390346,5718,2031,3687,35.51941238195173,64.48058761804828
2,7,MIN,9,9,2813,2031,0,72.20049768929968,5718,2031,3687,35.51941238195173,64.48058761804828
3,1,MAX,10,10,712,918,0,128.93258426966293,2136,918,978,42.97752808988764,45.78651685393258
3,1,MAX,10,11,712,918,0,128.93258426966293,2136,918,978,42.97752808988764,45.78651685393258
3,1,MAX,10,12,1424,1836,0,128.93258426966293,4272,1836,1956,42.97752808988764,45.78651685393258
3,1,MAX,10,7,1424,1836,0,128.93258426966293,4272,1836,1956,42.97752808988764,45.78651685393258
3,1,MAX,10,8,1424,1836,0,128.93258426966293,4272,1836,1956,42.97752808988764,45.78651685393258
3,1,MAX,10,9,2136,2754,0,128.93258426966293,6408,2754,2934,42.97752808988764,45.78651685393258
3,1,MAX,11,10,1092,2400,0,219.7802197802198,3276,2400,216,73.26007326007326,6.593406593406594
3,1,MAX,11,11,364,800,0,219.7802197802198,1092,800,72,73.26007326007326,6.593406593406594
3,1,MAX,11,12,364,800,0,219.7802197802198,1092,800,72,73.26007326007326,6.593406593406594
3,1,MAX,11,7,728,1600,0,219.7802197802198,2184,1600,144,73.26007326007326,6.593406593406594
3,1,MAX,11,8,728,1600,0,219.7802197802198,2184,1600,144,73.26007326007326,6.593406593406594
3,1,MAX,11,9,364,800,0,219.7802197802198,1092,800,72,73.26007326007326,6.593406593406594
3,1,MAX,12,10,210,630,0,300.0,630,630,0,100.0,0.0
3,1,MAX,12,11,210,630,0,300.0,630,630,0,100.0,0.0
3,1,MAX,12,12,420,1260,0,300.0,1260,1260,0,100.0,0.0
3,1,MAX,12,7,420,1260,0,300.0,1260,1260,0,100.0,0.0
3,1,MAX,12,8,630,1890,0,300.0,1890,1890,0,100.0,0.0
3,1,MAX,12,9,210,630,0,300.0,630,630,0,100.0,0.0
3,1,MAX,7,10,13269,13269,0,100.0,39807,13269,846,33.33333333333333,2.125254352249604
3,1,MAX,7,11,13269,13269,0,100.0,39807,13269,846,33.33333333333333,2.125254352249604
3,1,MAX,7,12,13269,13269,0,100.0,39807,13269,846,33.33333333333333,2.125254352249604
3,1,MAX,7,7,13269,13269,0,100.0,39807,13269,846,33.33333333333333,2.125254352249604
3,1,MAX,7,8,13269,13269,0,100.0,39807,13269,846,33.33333333333333,2.125254352249604
3,1,MAX,7,9,13269,13269,0,100.0,39807,13269,846,33.33333333333333,2.125254352249604
3,1,MAX,8,10,7425,2997,0,40.36363636363636,22275,2997,16221,13.454545454545455,72.82154882154882
3,1,MAX,8,11,7425,2997,0,40.36363636363636,22275,2997,16221,13.454545454545455,72.82154882154882
3,1,MAX,8,12,7425,2997,0,40.36363636363636,22275,2997,16221,13.454545454545455,72.82154882154882
3,1,MAX,8,7,7425,2997,0,40.36363636363636,22275,2997,16221,13.454545454545455,72.82154882154882
3,1,MAX,8,8,7425,2997,0,40.36363636363636,22275,2997,16221,13.454545454545455,72.82154882154882
3,1,MAX,8,9,7425,2997,0,40.36363636363636,22275,2997,16221,13.454545454545455,72.82154882154882
3,1,MAX,9,10,4224,3012,0,71.30681818181817,12672,3012,8670,23.768939393939394,68.41856060606061
3,1,MAX,9,11,4224,3012,0,71.30681818181817,12672,3012,8670,23.768939393939394,68.41856060606061
3,1,MAX,9,12,4224,3012,0,71.30681818181817,12672,3012,8670,23.768939393939394,68.41856060606061
3,1,MAX,9,7,1408,1004,0,71.30681818181817,4224,1004,2890,23.768939393939394,68.41856060606061
3,1,MAX,9,8,2816,2008,0,71.30681818181817,8448,2008,5780,23.768939393939394,68.41856060606061
3,1,MAX,9,9,2816,2008,0,71.30681818181817,8448,2008,5780,23.768939393939394,68.41856060606061
3,1,MIN,10,10,2136,2991,0,140.02808988764045,6408,2991,3417,46.676029962546814,53.323970037453186
3,1,MIN,10,11,1424,1994,0,140.02808988764045,4272,1994,2278,46.676029962546814,53.323970037453186
3,1,MIN,10,12,2136,2991,0,140.02808988764045,6408,2991,3417,46.676029962546814,53.323970037453186
3,1,MIN,10,7,2136,2991,0,140.02808988764045,6408,2991,3417,46.676029962546814,53.323970037453186
3,1,MIN,10,8,2136,2991,0,140.02808988764045,6408,2991,3417,46.676029962546814,53.323970037453186
3,1,MIN,10,9,2136,2991,0,140.02808988764045,6408,2991,3417,46.676029962546814,53.323970037453186
3,1,MIN,11,10,364,1020,0,280.2197802197802,1092,1020,72,93.4065934065934,6.593406593406594
3,1,MIN,11,11,728,2040,0,280.2197802197802,2184,2040,144,93.4065934065934,6.593406593406594
3,1,MIN,11,12,1092,3060,0,280.2197802197802,3276,3060,216,93.4065934065934,6.593406593406594
3,1,MIN,11,7,728,2040,0,280.2197802197802,2184,2040,144,93.4065934065934,6.593406593406594
3,1,MIN,11,8,728,2040,0,280.2197802197802,2184,2040,144,93.4065934065934,6.593406593406594
3,1,MIN,11,9,728,2040,0,280.2197802197802,2184,2040,144,93.4065934065934,6.593406593406594
3,1,MIN,12,10,630,1890,0,300.0,1890,1890,0,100.0,0.0
3,1,MIN,12,11,630,1890,0,300.0,1890,1890,0,100.0,0.0
3,1,MIN,12,12,210,630,0,300.0,630,630,0,100.0,0.0
3,1,MIN,12,7,420,1260,0,300.0,1260,1260,0,100.0,0.0
3,1,MIN,12,8,630,1890,0,300.0,1890,1890,0,100.0,0.0
3,1,MIN,12,9,210,630,0,300.0,630,630,0,100.0,0.0
3,1,MIN,7,10,13269,38538,0,290.4363554148768,39807,38538,1269,96.8121184716256,3.187881528374407
3,1,MIN,7,11,13269,38538,0,290.4363554148768,39807,38538,1269,96.8121184716256,3.187881528374407
3,1,MIN,7,12,13269,38538,0,290.4363554148768,39807,38538,1269,96.8121184716256,3.187881528374407
3,1,MIN,7,7,13269,34256,0,258.16564925766824,39807,38538,1269,96.8121184716256,3.187881528374407
3,1,MIN,7,8,13269,38538,0,290.4363554148768,39807,38538,1269,96.8121184716256,3.187881528374407
3,1,MIN,7,9,12814,34256,0,267.3326049633214,39807,38538,1269,96.8121184716256,3.187881528374407
3,1,MIN,8,10,7425,3057,0,41.17171717171717,22275,3057,19218,13.723905723905725,86.27609427609427
3,1,MIN,8,11,7425,3057,0,41.17171717171717,22275,3057,19218,13.723905723905725,86.27609427609427
3,1,MIN,8,12,7425,3057,0,41.17171717171717,22275,3057,19218,13.723905723905725,86.27609427609427
3,1,MIN,8,7,7425,3057,0,41.17171717171717,22275,3057,19218,13.723905723905725,86.27609427609427
3,1,MIN,8,8,7425,3057,0,41.17171717171717,22275,3057,19218,13.723905723905725,86.27609427609427
3,1,MIN,8,9,7425,3057,0,41.17171717171717,22275,3057,19218,13.723905723905725,86.27609427609427
3,1,MIN,9,10,4224,3879,0,91.83238636363636,12672,3879,8793,30.610795454545453,69.38920454545455
3,1,MIN,9,11,4224,3879,0,91.83238636363636,12672,3879,8793,30.610795454545453,69.38920454545455
3,1,MIN,9,12,4224,3879,0,91.83238636363636,12672,3879,8793,30.610795454545453,69.38920454545455
3,1,MIN,9,7,4224,3879,0,91.83238636363636,12672,3879,8793,30.610795454545453,69.38920454545455
3,1,MIN,9,8,4179,3879,0,92.82124910265614,12672,3879,8793,30.610795454545453,69.38920454545455
3,1,MIN,9,9,4224,3879,0,91.83238636363636,12672,3879,8793,30.610795454545453,69.38920454545455
3,2,MAX,10,10,2136,2136,0,100.0,6408,2136,1818,33.33333333333333,28.370786516853936
3,2,MAX,10,11,2136,2136,0,100.0,6408,2136,1818,33.33333333333333,28.370786516853936
3,2,MAX,10,12,712,712,0,100.0,2136,712,606,33.33333333333333,28.370786516853936
3,2,MAX,10,7,2136,2136,0,100.0,6408,2136,1818,33.33333333333333,28.370786516853936
3,2,MAX,10,8,712,712,0,100.0,2136,712,606,33.33333333333333,28.370786516853936
3,2,MAX,10,9,1424,1424,0,100.0,4272,1424,1212,33.33333333333333,28.370786516853936
3,2,MAX,11,10,364,800,0,219.7802197802198,1092,800,72,73.26007326007326,6.593406593406594
3,2,MAX,11,11,728,1600,0,219.7802197802198,2184,1600,144,73.26007326007326,6.593406593406594
3,2,MAX,11,12,728,1600,0,219.7802197802198,2184,1600,144,73.26007326007326,6.593406593406594
3,2,MAX,11,7,364,800,0,219.7802197802198,1092,800,72,73.26007326007326,6.593406593406594
3,2,MAX,11,8,728,1600,0,219.7802197802198,2184,1600,144,73.26007326007326,6.593406593406594
3,2,MAX,11,9,1092,2400,0,219.7802197802198,3276,2400,216,73.26007326007326,6.593406593406594
3,2,MAX,12,10,210,490,0,233.33333333333334,630,490,0,77.77777777777779,0.0
3,2,MAX,12,11,420,980,0,233.33333333333334,1260,980,0,77.77777777777779,0.0
3,2,MAX,12,12,210,490,0,233.33333333333334,630,490,0,77.77777777777779,0.0
3,2,MAX,12,7,420,980,0,233.33333333333334,1260,980,0,77.77777777777779,0.0
3,2,MAX,12,8,420,980,0,233.33333333333334,1260,980,0,77.77777777777779,0.0
3,2,MAX,12,9,630,1470,0,233.33333333333334,1890,1470,0,77.77777777777779,0.0
3,2,MAX,7,10,13269,13269,0,100.0,39807,13269,846,33.33333333333333,2.125254352249604
3,2,MAX,7,11,13269,13269,0,100.0,39807,13269,846,33.33333333333333,2.125254352249604
3,2,MAX,7,12,13269,13269,0,100.0,39807,13269,846,33.33333333333333,2.125254352249604
3,2,MAX,7,7,13269,13269,0,100.0,39807,13269,846,33.33333333333333,2.125254352249604
3,2,MAX,7,8,13269,13269,0,100.0,39807,13269,846,33.33333333333333,2.125254352249604
3,2,MAX,7,9,13269,13269,0,100.0,39807,13269,846,33.33333333333333,2.125254352249604
3,2,MAX,8,10,7425,2997,0,40.36363636363636,22275,2997,16221,13.454545454545455,72.82154882154882
3,2,MAX,8,11,7425,2997,0,40.36363636363636,22275,2997,16221,13.454545454545455,72.82154882154882
3,2,MAX,8,12,7342,2997,0,40.81994007082539,22275,2997,16221,13.454545454545455,72.82154882154882
3,2,MAX,8,7,7425,2997,0,40.36363636363636,22275,2997,16221,13.454545454545455,72.82154882154882
